corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
00297989,오르비텍,046120,K,사업보고서 (2021.12),20220321001389,오르비텍,20220321,정연
00205687,휴먼엔,032860,K,사업보고서 (2021.12),20220321001388,휴먼엔,20220321,정
01023822,메디젠휴먼케어,236340,N,사업보고서 (2021.12),20220321001387,메디젠휴먼케어,20220321,정
00373021,테라사이언스,073640,K,사업보고서 (2021.12),20220321001384,테라사이언스,20220321,정연
00167208,흥아해운,003280,Y,사업보고서 (2021.12),20220321001383,흥아해운,20220321,정연
00152862,코오롱,002020,Y,사업보고서 (2021.12),20220321001382,코오롱,20220321,정연
01211232,코윈테크,282880,K,사업보고서 (2021.12),20220321001381,코윈테크,20220321,연
00159731,글로본,019660,K,사업보고서 (2021.12),20220321001380,글로본,20220321,연
01276026,지놈앤컴퍼니,314130,K,사업보고서 (2021.12),20220321001379,지놈앤컴퍼니,20220321,정연
00163691,유수홀딩스,000700,Y,사업보고서 (2021.12),20220321001378,유수홀딩스,20220321,정연
00925295,에프엔씨엔터,173940,K,사업보고서 (2021.12),20220321001377,에프엔씨엔터,20220321,연
00261285,한국가스공사,036460,Y,사업보고서 (2021.12),20220321001375,한국가스공사,20220321,정연
00117337,동양,001520,Y,사업보고서 (2021.12),20220321001374,동양,20220321,정연
01310269,HDC현대산업개발,294870,Y,사업보고서 (2021.12),20220321001372,HDC현대산업개발,20220321,연
00369213,리노스,039980,K,사업보고서 (2021.12),20220321001371,리노스,20220321,연
00117629,동양철관,008970,Y,사업보고서 (2021.12),20220321001370,동양철관,20220321,연
00241005,코오롱플라스틱,138490,Y,사업보고서 (2021.12),20220321001369,코오롱플라스틱,20220321,연
00799177,삼기,122350,K,사업보고서 (2021.12),20220321001368,삼기,20220321,정연
00101488,경동나비엔,009450,Y,사업보고서 (2021.12),20220321001363,경동나비엔,20220321,연
00135050,팜젠사이언스,004720,Y,사업보고서 (2021.12),20220321001357,팜젠사이언스,20220321,연
00946030,로보티즈,108490,K,사업보고서 (2021.12),20220321001354,로보티즈,20220321,연
00121969,에쓰씨엔지니어링,023960,Y,사업보고서 (2021.12),20220321001353,에쓰씨엔지니어링,20220321,정연
00148540,CJ,001040,Y,사업보고서 (2021.12),20220321001352,CJ,20220321,연
00405959,스타플렉스,115570,K,사업보고서 (2021.12),20220321001350,스타플렉스,20220321,연
00180263,리더스코스메틱,016100,K,사업보고서 (2021.12),20220321001349,리더스코스메틱,20220321,정연
00152880,코오롱글로벌,003070,Y,사업보고서 (2021.12),20220321001348,코오롱글로벌,20220321,연
00149947,JW중외제약,001060,Y,사업보고서 (2021.12),20220321001347,JW중외제약,20220321,연
00174208,진성티이씨,036890,K,사업보고서 (2021.12),20220321001345,진성티이씨,20220321,연
00350312,HDC랩스,039570,Y,사업보고서 (2021.12),20220321001344,HDC랩스,20220321,정연
00867098,티로보틱스,117730,K,사업보고서 (2021.12),20220321001342,티로보틱스,20220321,연
00131832,SK디스커버리,006120,Y,사업보고서 (2021.12),20220321001341,SK디스커버리,20220321,정연
00244747,파크시스템스,140860,K,사업보고서 (2021.12),20220321001339,파크시스템스,20220321,정연
01011395,레몬,294140,K,사업보고서 (2021.12),20220321001338,레몬,20220321,
00527464,에이치시티,072990,K,사업보고서 (2021.12),20220321001336,에이치시티,20220321,정연
00114154,덕양산업,024900,Y,사업보고서 (2021.12),20220321001333,덕양산업,20220321,정연
00807379,신흥에스이씨,243840,K,사업보고서 (2021.12),20220321001332,신흥에스이씨,20220321,연
00258801,카카오,035720,Y,사업보고서 (2021.12),20220321001331,카카오,20220321,연
00959229,세종메디칼,258830,K,사업보고서 (2021.12),20220321001330,세종메디칼,20220321,정연
00125974,삼부토건,001470,Y,사업보고서 (2021.12),20220321001328,삼부토건,20220321,연
00577016,수산아이앤티,050960,K,사업보고서 (2021.12),20220321001326,수산아이앤티,20220321,정연
01569838,유진스팩7호,388800,K,사업보고서 (2021.12),20220321001324,유진스팩7호,20220321,
00604426,인터로조,119610,K,사업보고서 (2021.12),20220321001323,인터로조,20220321,정연
01190780,파워풀엑스,266870,N,사업보고서 (2021.12),20220321001322,파워풀엑스,20220321,
00617998,폴라리스세원,234100,K,사업보고서 (2021.12),20220321001319,폴라리스세원,20220321,연
00129679,녹십자,006280,Y,사업보고서 (2021.12),20220321001318,녹십자,20220321,연
01415892,제이알글로벌리츠,348950,Y,사업보고서 (2021.12),20220321001317,제이알글로벌리츠,20220321,연
00956930,동아에스티,170900,Y,[기재정정]사업보고서 (2021.12),20220321001316,동아에스티,20220321,연
00110431,JW신약,067290,K,사업보고서 (2021.12),20220321001315,JW신약,20220321,연
01182240,배럴,267790,K,사업보고서 (2021.12),20220321001314,배럴,20220321,정연
00255105,골드퍼시픽,038530,K,사업보고서 (2021.12),20220321001313,골드퍼시픽,20220321,정
00231044,우리기술,032820,K,사업보고서 (2021.12),20220321001311,우리기술,20220321,연
00385336,홈캐스트,064240,K,사업보고서 (2021.12),20220321001310,홈캐스트,20220321,
00185505,제일바이오,052670,K,사업보고서 (2021.12),20220321001309,제일바이오,20220321,정
00105952,LS,006260,Y,사업보고서 (2021.12),20220321001306,LS,20220321,연
00367455,현우산업,092300,K,사업보고서 (2021.12),20220321001304,현우산업,20220321,연
01259418,대보마그네틱,290670,K,사업보고서 (2021.12),20220321001300,대보마그네틱,20220321,
00104573,국일제지,078130,K,사업보고서 (2021.12),20220321001299,국일제지,20220321,연
00119672,두올,016740,Y,사업보고서 (2021.12),20220321001298,두올,20220321,연
00537337,앤씨앤,092600,K,사업보고서 (2021.12),20220321001297,앤씨앤,20220321,정연
00166175,대호특수강,021040,K,사업보고서 (2021.12),20220321001296,대호특수강,20220321,정연
00384887,에이테크솔루션,071670,K,사업보고서 (2021.12),20220321001293,에이테크솔루션,20220321,정연
00530185,이엔에프테크놀로지,102710,K,사업보고서 (2021.12),20220321001292,이엔에프테크놀로지,20220321,연
00234227,유진로봇,056080,K,사업보고서 (2021.12),20220321001291,유진로봇,20220321,
00267942,큐캐피탈,016600,K,사업보고서 (2021.12),20220321001290,큐캐피탈,20220321,
00530121,디에스케이,109740,K,사업보고서 (2021.12),20220321001287,디에스케이,20220321,연
00468374,원익QnC,074600,K,사업보고서 (2021.12),20220321001284,원익QnC,20220321,정연
00181943,에스제이엠홀딩스,025530,Y,사업보고서 (2021.12),20220321001283,에스제이엠홀딩스,20220321,정연
00813389,베셀,177350,K,사업보고서 (2021.12),20220321001282,베셀,20220321,정연
00160843,DB하이텍,000990,Y,사업보고서 (2021.12),20220321001280,DB하이텍,20220321,연
00126414,삼성제약,001360,Y,사업보고서 (2021.12),20220321001278,삼성제약,20220321,정
00793155,핸디소프트,220180,K,사업보고서 (2021.12),20220321001275,핸디소프트,20220321,정
00833064,엠플러스,259630,K,사업보고서 (2021.12),20220321001272,엠플러스,20220321,정연
00112059,상상인증권,001290,Y,사업보고서 (2021.12),20220321001270,상상인증권,20220321,연
00537832,푸른기술,094940,K,사업보고서 (2021.12),20220321001269,푸른기술,20220321,정연
00911229,라온테크,232680,K,사업보고서 (2021.12),20220321001267,라온테크,20220321,
00526678,동방선기,099410,K,사업보고서 (2021.12),20220321001264,동방선기,20220321,
00365387,AJ네트웍스,095570,Y,사업보고서 (2021.12),20220321001262,AJ네트웍스,20220321,정연
00391197,메디프론,065650,K,사업보고서 (2021.12),20220321001257,메디프론,20220321,정
00265324,CJ ENM,035760,K,사업보고서 (2021.12),20220321001256,CJ ENM,20220321,연
00606664,케이엔더블유,105330,K,사업보고서 (2021.12),20220321001255,케이엔더블유,20220321,정연
00652779,네오바이오텍,,E,사업보고서 (2021.12),20220321001252,네오바이오텍,20220321,
00160588,한화,000880,Y,사업보고서 (2021.12),20220321001251,한화,20220321,정연
00260745,SCI평가정보,036120,K,사업보고서 (2021.12),20220321001250,SCI평가정보,20220321,정연
00306162,상상인,038540,K,사업보고서 (2021.12),20220321001249,상상인,20220321,정연
00138224,쌍용씨앤이,003410,Y,사업보고서 (2021.12),20220321001247,쌍용씨앤이,20220321,정연
00261009,감성코퍼레이션,036620,K,사업보고서 (2021.12),20220321001246,감성코퍼레이션,20220321,
00329093,코데즈컴바인,047770,K,사업보고서 (2021.12),20220321001244,코데즈컴바인,20220321,연
00173032,동화기업,025900,K,사업보고서 (2021.12),20220321001243,동화기업,20220321,연
00543204,아이오케이,078860,K,사업보고서 (2021.12),20220321001241,아이오케이,20220321,정연
01222432,에스제이그룹,306040,K,사업보고서 (2021.12),20220321001239,에스제이그룹,20220321,연
00372873,KTis,058860,Y,사업보고서 (2021.12),20220321001238,KTis,20220321,
00120021,LG,003550,Y,사업보고서 (2021.12),20220321001237,LG,20220321,연
01251577,휴네시온,290270,K,사업보고서 (2021.12),20220321001234,휴네시온,20220321,연
00684802,에이플러스에셋,244920,Y,사업보고서 (2021.12),20220321001233,에이플러스에셋,20220321,정연
00151368,인터지스,129260,Y,사업보고서 (2021.12),20220321001232,인터지스,20220321,연
00162832,한일단조,024740,K,사업보고서 (2021.12),20220321001231,한일단조,20220321,연
01018802,엔솔바이오사이언스,140610,N,사업보고서 (2021.12),20220321001229,엔솔바이오사이언스,20220321,
01412725,두산퓨얼셀,336260,Y,사업보고서 (2021.12),20220321001227,두산퓨얼셀,20220321,
00642541,디엔에이링크,127120,K,사업보고서 (2021.12),20220321001223,디엔에이링크,20220321,연
00560122,텔레필드,091440,K,사업보고서 (2021.12),20220321001222,텔레필드,20220321,연
00105280,현대그린푸드,005440,Y,사업보고서 (2021.12),20220321001221,현대그린푸드,20220321,연
00139719,와이지-원,019210,K,사업보고서 (2021.12),20220321001219,와이지-원,20220321,연
01566248,에코프로에이치엔,383310,K,사업보고서 (2021.12),20220321001216,에코프로에이치엔,20220321,연
00166315,화신,010690,Y,사업보고서 (2021.12),20220321001215,화신,20220321,연
00479787,인텍플러스,064290,K,사업보고서 (2021.12),20220321001214,인텍플러스,20220321,연
01090471,씨아이에스,222080,K,사업보고서 (2021.12),20220321001212,씨아이에스,20220321,연
00599595,코프라,126600,K,사업보고서 (2021.12),20220321001211,코프라,20220321,정연
00121932,미원상사,002840,Y,사업보고서 (2021.12),20220321001207,미원상사,20220321,정연
00173078,명신산업,009900,Y,사업보고서 (2021.12),20220321001206,명신산업,20220321,연
00117230,TYM,002900,Y,사업보고서 (2021.12),20220321001204,TYM,20220321,연
00122825,인스코비,006490,Y,사업보고서 (2021.12),20220321001203,인스코비,20220321,연
01112889,피엔에이치테크,239890,K,사업보고서 (2021.12),20220321001200,피엔에이치테크,20220321,정
00357360,한세엠케이,069640,Y,사업보고서 (2021.12),20220321001199,한세엠케이,20220321,연
01071041,CJ 바이오사이언스,311690,K,사업보고서 (2021.12),20220321001195,CJ 바이오사이언스,20220321,연
00158565,한국알콜,017890,K,사업보고서 (2021.12),20220321001193,한국알콜,20220321,연
00327819,선익시스템,171090,K,사업보고서 (2021.12),20220321001192,선익시스템,20220321,연
00493510,뉴프렉스,085670,K,사업보고서 (2021.12),20220321001191,뉴프렉스,20220321,연
00310156,셀루메드,049180,K,사업보고서 (2021.12),20220321001184,셀루메드,20220321,연
00520887,비상교육,100220,Y,사업보고서 (2021.12),20220321001183,비상교육,20220321,정연
00303873,CJ CGV,079160,Y,사업보고서 (2021.12),20220321001182,CJ CGV,20220321,연
00825223,화신정공,126640,K,사업보고서 (2021.12),20220321001178,화신정공,20220321,
01080252,넥스틴,348210,K,사업보고서 (2021.12),20220321001176,넥스틴,20220321,연
01335930,티움바이오,321550,K,사업보고서 (2021.12),20220321001173,티움바이오,20220321,정연
00172079,파나진,046210,K,사업보고서 (2021.12),20220321001170,파나진,20220321,
00659684,장원테크,174880,K,사업보고서 (2021.12),20220321001168,장원테크,20220321,연
01099667,에스디생명공학,217480,K,사업보고서 (2021.12),20220321001163,에스디생명공학,20220321,정연
01188749,지앤이헬스케어,299480,N,사업보고서 (2021.12),20220321001162,지앤이헬스케어,20220321,
00264255,바텍,043150,K,사업보고서 (2021.12),20220321001160,바텍,20220321,연
00103510,인지컨트롤스,023800,Y,사업보고서 (2021.12),20220321001159,인지컨트롤스,20220321,연
00925189,신화콘텍,187270,K,사업보고서 (2021.12),20220321001156,신화콘텍,20220321,정연
01141942,액트로,290740,K,사업보고서 (2021.12),20220321001155,액트로,20220321,연
00977641,하이로닉,149980,K,사업보고서 (2021.12),20220321001154,하이로닉,20220321,연
00145437,아센디오,012170,Y,사업보고서 (2021.12),20220321001153,아센디오,20220321,정연
00306870,손오공,066910,K,사업보고서 (2021.12),20220321001152,손오공,20220321,연
00300405,오리엔트정공,065500,K,사업보고서 (2021.12),20220321001150,오리엔트정공,20220321,연
00160205,한국내화,010040,Y,사업보고서 (2021.12),20220321001149,한국내화,20220321,연
00560849,에스앤디,260970,K,사업보고서 (2021.12),20220321001143,에스앤디,20220321,
00938721,필옵틱스,161580,K,사업보고서 (2021.12),20220321001139,필옵틱스,20220321,정연
01264234,엘에이티,311060,N,사업보고서 (2021.12),20220321001138,엘에이티,20220321,
00129420,까뮤이앤씨,013700,Y,사업보고서 (2021.12),20220321001137,까뮤이앤씨,20220321,정
00276083,스카이문스테크놀로지,033790,K,사업보고서 (2021.12),20220321001136,스카이문스테크놀로지,20220321,정연
00373571,룽투코리아,060240,K,사업보고서 (2021.12),20220321001134,룽투코리아,20220321,연
00788737,이퓨쳐,134060,K,사업보고서 (2021.12),20220321001130,이퓨쳐,20220321,
00495086,픽셀플러스,087600,K,사업보고서 (2021.12),20220321001125,픽셀플러스,20220321,
00164645,HMM,011200,Y,사업보고서 (2021.12),20220321001124,HMM,20220321,연
00252135,주성엔지니어링,036930,K,사업보고서 (2021.12),20220321001122,주성엔지니어링,20220321,연
00128546,삼천당제약,000250,K,사업보고서 (2021.12),20220321001117,삼천당제약,20220321,연
01514519,유진스팩6호,373340,K,사업보고서 (2021.12),20220321001116,유진스팩6호,20220321,
00635134,CJ제일제당,097950,Y,사업보고서 (2021.12),20220321001115,CJ제일제당,20220321,연
01181515,엘앤씨바이오,290650,K,사업보고서 (2021.12),20220321001114,엘앤씨바이오,20220321,연
00236863,희림,037440,K,사업보고서 (2021.12),20220321001112,희림,20220321,연
00367482,라이트론,069540,K,사업보고서 (2021.12),20220321001111,라이트론,20220321,정연
00244783,한네트,052600,K,사업보고서 (2021.12),20220321001107,한네트,20220321,
00398808,디지털대성,068930,K,사업보고서 (2021.12),20220321001102,디지털대성,20220321,연
00409681,아스트,067390,K,사업보고서 (2021.12),20220321001101,아스트,20220321,정연
01409022,에이디엠코리아,187660,K,사업보고서 (2021.12),20220321001100,에이디엠코리아,20220321,연
00753643,컨버즈,109070,Y,사업보고서 (2021.12),20220321001098,컨버즈,20220321,연
00442826,대봉엘에스,078140,K,사업보고서 (2021.12),20220321001083,대봉엘에스,20220321,정연
00206686,케이피엠테크,042040,K,사업보고서 (2021.12),20220321001081,케이피엠테크,20220321,연
00172945,동일철강,023790,K,사업보고서 (2021.12),20220321001080,동일철강,20220321,정
00261054,EG,037370,K,사업보고서 (2021.12),20220321001078,EG,20220321,연
00109268,대동스틸,048470,K,사업보고서 (2021.12),20220321001075,대동스틸,20220321,
01070149,올리패스,244460,K,사업보고서 (2021.12),20220321001073,올리패스,20220321,연
00120289,제이에스티나,026040,K,사업보고서 (2021.12),20220321001072,제이에스티나,20220321,연
00978075,렌딩머신,179720,N,사업보고서 (2021.12),20220321001071,렌딩머신,20220321,정
00441650,케이씨에스,115500,K,사업보고서 (2021.12),20220321001069,케이씨에스,20220321,
00148920,조광페인트,004910,Y,사업보고서 (2021.12),20220321001064,조광페인트,20220321,연
00239639,삼표시멘트,038500,K,[기재정정]사업보고서 (2021.12),20220321001062,삼표시멘트,20220321,연
00389998,이엔코퍼레이션,066980,K,사업보고서 (2021.12),20220321001060,이엔코퍼레이션,20220321,연
00291860,조광ILI,044060,K,사업보고서 (2021.12),20220321001057,조광ILI,20220321,연
00317210,성호전자,043260,K,사업보고서 (2021.12),20220321001056,성호전자,20220321,연
00563545,두산테스나,131970,K,사업보고서 (2021.12),20220321001055,두산테스나,20220321,
00161125,한온시스템,018880,Y,사업보고서 (2021.12),20220321001049,한온시스템,20220321,정연
00916516,흥국에프엔비,189980,K,사업보고서 (2021.12),20220321001048,흥국에프엔비,20220321,연
00127042,삼양통상,002170,Y,사업보고서 (2021.12),20220321001046,삼양통상,20220321,정연
00770312,마니커에프앤지,195500,K,[기재정정]사업보고서 (2021.12),20220321001043,마니커에프앤지,20220321,
01263022,BGF리테일,282330,Y,사업보고서 (2021.12),20220321001041,BGF리테일,20220321,연
00152589,코리아나,027050,K,사업보고서 (2021.12),20220321001039,코리아나,20220321,정연
00349097,케이티스카이라이프,053210,Y,사업보고서 (2021.12),20220321001037,케이티스카이라이프,20220321,정연
00378220,버킷스튜디오,066410,K,사업보고서 (2021.12),20220321001036,버킷스튜디오,20220321,
01142075,핑거,163730,K,사업보고서 (2021.12),20220321001033,핑거,20220321,연
00125521,에스엘,005850,Y,사업보고서 (2021.12),20220321001030,에스엘,20220321,정연
00258689,JYP Ent.,035900,K,사업보고서 (2021.12),20220321001029,JYP Ent.,20220321,연
00866062,엘티씨,170920,K,사업보고서 (2021.12),20220321001027,엘티씨,20220321,연
00159218,한전KPS,051600,Y,사업보고서 (2021.12),20220321001022,한전KPS,20220321,연
00693651,비덴트,121800,K,사업보고서 (2021.12),20220321001020,비덴트,20220321,정
00170026,시공테크,020710,K,사업보고서 (2021.12),20220321001016,시공테크,20220321,연
00244455,케이티앤지,033780,Y,사업보고서 (2021.12),20220321001014,케이티앤지,20220321,연
00181712,SK,034730,Y,사업보고서 (2021.12),20220321001011,SK,20220321,정연
01326279,아이엘사이언스,307180,K,사업보고서 (2021.12),20220321001010,아이엘사이언스,20220321,정연
00174004,유성기업,002920,Y,사업보고서 (2021.12),20220321001007,유성기업,20220321,연
00137207,유니켐,011330,Y,사업보고서 (2021.12),20220321001005,유니켐,20220321,연
01142400,이루다,164060,K,사업보고서 (2021.12),20220321001002,이루다,20220321,연
00652007,메카로,241770,K,사업보고서 (2021.12),20220321001000,메카로,20220321,정연
00975290,에이스토리,241840,K,사업보고서 (2021.12),20220321000998,에이스토리,20220321,연
00994994,나노,187790,K,사업보고서 (2021.12),20220321000994,나노,20220321,연
00111810,대웅,003090,Y,사업보고서 (2021.12),20220321000991,대웅,20220321,연
00441447,케이씨티,089150,K,사업보고서 (2021.12),20220321000986,케이씨티,20220321,
00130383,서부T&D,006730,K,사업보고서 (2021.12),20220321000985,서부T&D,20220321,연
00638487,파수,150900,K,사업보고서 (2021.12),20220321000980,파수,20220321,연
00140061,TKG애강,022220,K,사업보고서 (2021.12),20220321000979,TKG애강,20220321,
00145446,이건산업,008250,Y,사업보고서 (2021.12),20220321000977,이건산업,20220321,연
00288343,삼영이엔씨,065570,K,사업보고서 (2021.12),20220321000976,삼영이엔씨,20220321,
00599106,네오리진,094860,K,사업보고서 (2021.12),20220321000974,네오리진,20220321,연
00523936,HB솔루션,297890,K,사업보고서 (2021.12),20220321000973,HB솔루션,20220321,연
00351807,대원미디어,048910,K,사업보고서 (2021.12),20220321000971,대원미디어,20220321,연
00105101,예스코홀딩스,015360,Y,사업보고서 (2021.12),20220321000968,예스코홀딩스,20220321,연
01267958,프로테옴텍,303360,N,사업보고서 (2021.12),20220321000965,프로테옴텍,20220321,
01532603,화승알앤에이,378850,Y,사업보고서 (2021.12),20220321000964,화승알앤에이,20220321,연
00608440,티앤엘,340570,K,사업보고서 (2021.12),20220321000963,티앤엘,20220321,정연
00243979,EV수성,084180,K,사업보고서 (2021.12),20220321000962,EV수성,20220321,정연
00141671,오리콤,010470,K,사업보고서 (2021.12),20220321000959,오리콤,20220321,연
00108649,TPC,048770,K,사업보고서 (2021.12),20220321000956,TPC,20220321,연
00184889,이건홀딩스,039020,K,사업보고서 (2021.12),20220321000955,이건홀딩스,20220321,연
00415327,중앙백신,072020,K,사업보고서 (2021.12),20220321000952,중앙백신,20220321,연
01326792,비투엔,307870,K,사업보고서 (2021.12),20220321000946,비투엔,20220321,정
01572489,한화플러스제2호스팩,386580,K,사업보고서 (2021.12),20220321000944,한화플러스제2호스팩,20220321,
00654272,램테크놀러지,171010,K,사업보고서 (2021.12),20220321000943,램테크놀러지,20220321,연
00661847,화인베스틸,133820,Y,사업보고서 (2021.12),20220321000940,화인베스틸,20220321,
00209780,케이씨,029460,Y,사업보고서 (2021.12),20220321000938,케이씨,20220321,연
00917861,슈피겐코리아,192440,K,사업보고서 (2021.12),20220321000937,슈피겐코리아,20220321,연
01032413,해성디에스,195870,Y,사업보고서 (2021.12),20220321000936,해성디에스,20220321,연
00138260,SIMPAC,009160,Y,사업보고서 (2021.12),20220321000935,SIMPAC,20220321,연
00791209,초록뱀헬스케어,118000,Y,사업보고서 (2021.12),20220321000933,초록뱀헬스케어,20220321,정연
00808068,협진,138360,K,사업보고서 (2021.12),20220321000926,협진,20220321,정
00399694,아프리카TV,067160,K,사업보고서 (2021.12),20220321000925,아프리카TV,20220321,정연
00427483,대웅제약,069620,Y,사업보고서 (2021.12),20220321000922,대웅제약,20220321,연
00201131,아즈텍WB,032080,K,사업보고서 (2021.12),20220321000921,아즈텍WB,20220321,
00413417,우리손에프앤지,073560,K,사업보고서 (2021.12),20220321000920,우리손에프앤지,20220321,연
00609324,뷰웍스,100120,K,사업보고서 (2021.12),20220321000919,뷰웍스,20220321,연
00867034,듀켐바이오,176750,N,사업보고서 (2021.12),20220321000917,듀켐바이오,20220321,연
00311270,원텍,216280,E,사업보고서 (2021.12),20220321000911,원텍,20220321,정연
01063556,질경이,233990,N,사업보고서 (2021.12),20220321000910,질경이,20220321,연
00200910,아이즈비전,031310,K,사업보고서 (2021.12),20220321000908,아이즈비전,20220321,정연
01208849,나인테크,267320,K,사업보고서 (2021.12),20220321000904,나인테크,20220321,정
01396676,일승,333430,K,사업보고서 (2021.12),20220321000901,일승,20220321,정연
00358271,에스에프에이,056190,K,사업보고서 (2021.12),20220321000899,에스에프에이,20220321,정연
01159233,솔루엠,248070,Y,사업보고서 (2021.12),20220321000896,솔루엠,20220321,연
00661157,인트로메딕,150840,K,사업보고서 (2021.12),20220321000892,인트로메딕,20220321,정연
01168684,스튜디오드래곤,253450,K,사업보고서 (2021.12),20220321000889,스튜디오드래곤,20220321,연
00162993,한일홀딩스,003300,Y,사업보고서 (2021.12),20220321000887,한일홀딩스,20220321,연
00122898,벽산,007210,Y,사업보고서 (2021.12),20220321000885,벽산,20220321,연
00159209,한전기술,052690,Y,사업보고서 (2021.12),20220321000881,한전기술,20220321,연
01008762,데브시스터즈,194480,K,사업보고서 (2021.12),20220321000880,데브시스터즈,20220321,연
00100939,강남제비스코,000860,Y,사업보고서 (2021.12),20220321000879,강남제비스코,20220321,연
00250614,삼영엠텍,054540,K,사업보고서 (2021.12),20220321000877,삼영엠텍,20220321,정연
00361169,한국전자인증,041460,K,사업보고서 (2021.12),20220321000876,한국전자인증,20220321,연
00652423,인바이오젠,101140,Y,사업보고서 (2021.12),20220321000875,인바이오젠,20220321,
00364403,쏠리드,050890,K,사업보고서 (2021.12),20220321000874,쏠리드,20220321,정연
00390903,우주일렉트로,065680,K,사업보고서 (2021.12),20220321000873,우주일렉트로,20220321,연
00372688,티사이언티픽,057680,K,사업보고서 (2021.12),20220321000872,티사이언티픽,20220321,
00105475,금강철강,053260,K,사업보고서 (2021.12),20220321000870,금강철강,20220321,연
01109955,링크제니시스,219420,K,사업보고서 (2021.12),20220321000868,링크제니시스,20220321,연
00766106,트루윈,105550,K,사업보고서 (2021.12),20220321000866,트루윈,20220321,
00442570,제우스,079370,K,사업보고서 (2021.12),20220321000865,제우스,20220321,연
00442154,제이엔케이히터,126880,K,사업보고서 (2021.12),20220321000863,제이엔케이히터,20220321,연
00877059,삼성바이오로직스,207940,Y,사업보고서 (2021.12),20220321000862,삼성바이오로직스,20220321,연
00297448,플래스크,041590,K,사업보고서 (2021.12),20220321000861,플래스크,20220321,연
00353762,키이스트,054780,K,사업보고서 (2021.12),20220321000859,키이스트,20220321,정연
00227333,네패스,033640,K,사업보고서 (2021.12),20220321000855,네패스,20220321,정연
01562589,LX홀딩스,383800,Y,사업보고서 (2021.12),20220321000852,LX홀딩스,20220321,
00855093,선진,136490,Y,사업보고서 (2021.12),20220321000850,선진,20220321,연
00122737,팬오션,028670,Y,사업보고서 (2021.12),20220321000845,팬오션,20220321,연
00219097,BGF,027410,Y,사업보고서 (2021.12),20220321000840,BGF,20220321,연
00526951,이엠코리아,095190,K,사업보고서 (2021.12),20220321000837,이엠코리아,20220321,연
00164308,이마트에브리데이,010090,E,[기재정정]사업보고서 (2021.12),20220321000836,이마트에브리데이,20220321,
00129013,CJ씨푸드,011150,Y,사업보고서 (2021.12),20220321000834,CJ씨푸드,20220321,
00137809,SHD,001770,Y,사업보고서 (2021.12),20220321000833,SHD,20220321,
01133217,카카오뱅크,323410,Y,사업보고서 (2021.12),20220321000832,카카오뱅크,20220321,
00175173,오스템,031510,K,사업보고서 (2021.12),20220321000828,오스템,20220321,연
00864338,웹스,196700,K,사업보고서 (2021.12),20220321000826,웹스,20220321,연
00475976,인콘,083640,K,사업보고서 (2021.12),20220321000823,인콘,20220321,정연
00264228,위즈코프,038620,K,사업보고서 (2021.12),20220321000819,위즈코프,20220321,연
00231354,파워넷,037030,K,사업보고서 (2021.12),20220321000818,파워넷,20220321,연
00203847,국일신동,060480,K,사업보고서 (2021.12),20220321000817,국일신동,20220321,
00161781,아난티,025980,K,사업보고서 (2021.12),20220321000814,아난티,20220321,정연
01436479,토마토시스템,393210,N,사업보고서 (2021.12),20220321000813,토마토시스템,20220321,정
00195229,휠라홀딩스,081660,Y,사업보고서 (2021.12),20220321000810,휠라홀딩스,20220321,정연
01336735,펨토바이오메드,327610,N,사업보고서 (2021.12),20220321000809,펨토바이오메드,20220321,
00173698,신일전자,002700,Y,사업보고서 (2021.12),20220321000808,신일전자,20220321,
01203507,에스엠비나,299670,N,사업보고서 (2021.12),20220321000806,에스엠비나,20220321,
00562245,태웅로직스,124560,K,사업보고서 (2021.12),20220321000804,태웅로직스,20220321,연
01109937,티앤알바이오팹,246710,K,사업보고서 (2021.12),20220321000802,티앤알바이오팹,20220321,정
01010110,더블유게임즈,192080,Y,사업보고서 (2021.12),20220321000798,더블유게임즈,20220321,연
00125743,현대비앤지스틸,004560,Y,사업보고서 (2021.12),20220321000797,현대비앤지스틸,20220321,연
00370918,케이디켐,221980,K,사업보고서 (2021.12),20220321000796,케이디켐,20220321,연
00491938,GH신소재,130500,K,사업보고서 (2021.12),20220321000795,GH신소재,20220321,정연
00178851,동양에스텍,060380,K,사업보고서 (2021.12),20220321000793,동양에스텍,20220321,정연
00913689,세경하이테크,148150,K,사업보고서 (2021.12),20220321000792,세경하이테크,20220321,정연
01309388,티라유텍,322180,K,사업보고서 (2021.12),20220321000791,티라유텍,20220321,
00141413,영화금속,012280,Y,사업보고서 (2021.12),20220321000789,영화금속,20220321,
00173795,신흥,004080,Y,사업보고서 (2021.12),20220321000785,신흥,20220321,연
00188797,포메탈,119500,K,사업보고서 (2021.12),20220321000778,포메탈,20220321,
00624509,디바이스이엔지,187870,K,사업보고서 (2021.12),20220321000776,디바이스이엔지,20220321,연
00112457,대주산업,003310,K,사업보고서 (2021.12),20220321000775,대주산업,20220321,연
01399071,고바이오랩,348150,K,사업보고서 (2021.12),20220321000773,고바이오랩,20220321,정연
01182578,대유에이피,290120,K,사업보고서 (2021.12),20220321000770,대유에이피,20220321,연
01157235,아스타,246720,K,사업보고서 (2021.12),20220321000762,아스타,20220321,연
00359580,아이디스홀딩스,054800,K,사업보고서 (2021.12),20220321000761,아이디스홀딩스,20220321,연
